mean,var,sd,cv,iod
11.4025,16.892725563909774,4.11007610196086,0.36045394448242574,1.4814931430747444
7.242424242424242,8.781588032220943,2.9633744333480614,0.4091688548137491,1.2125205232773688
8.195,1.5859398496240589,1.259341037854345,0.15367187771254973,0.19352530196754836
12.7875,24.909617794486216,4.990953595705556,0.3902994014236994,1.9479662009373386
6.295,0.8952130325814538,0.9461569809399779,0.15030293581254614,0.14221017197481395
8.895081967213114,27.008692838654,5.19698882418021,0.5842541803814832,3.0363624459231366
17.71,16.502155388471166,4.062284503634767,0.22937800698107094,0.9317987232338321
5.1425,2.112474937343358,1.4534355635332987,0.28263209791605226,0.4107875425072159
7.6975,1.1288157894736848,1.0624574294877347,0.13802629808220002,0.1466470658621221
11.32,6.899849624060153,2.626756483585822,0.23204562575846482,0.6095273519487767
7.5125,1.563753132832081,1.2505011526712324,0.1664560602557381,0.2081534952189126
9.2225,7.486710526315784,2.7361853969195478,0.29668586575435596,0.8117875333495023
15.5075,6.506209273182953,2.5507272047757192,0.16448345670003026,0.41955242774031615
15.94,9.05904761904762,3.0098251808116063,0.18882215688905937,0.5683216824998507
3.8421052631578947,1.50515736577625,1.2268485504642577,0.31931674601124516,0.3917532869828596
5.0875,8.5562343358396,2.925104158118066,0.5749590482787352,1.6818151028677344
10.315,3.0032832080200498,1.7329983289143847,0.16800759369019727,0.2911568791100388
12.2575,3.9911716791979925,1.9977917006529966,0.16298524990030566,0.3256105795796853
16.6675,98.52826441102758,9.926140458961257,0.5955386506051451,5.911400294646922
3.4236842105263157,1.6062977364254964,1.2673980181558975,0.3701854318979562,0.46917228273765466
10.735,3.338120300751878,1.8270523530407874,0.1701958409912238,0.31095671176077117
9.01,22.60140350877193,4.754093342454682,0.5276463199172787,2.5084798566894486
17.585,27.93761904761908,5.285604889472829,0.30057463118981115,1.5887187402683582
18.085,6.012807017543862,2.452102570763275,0.1355876456048258,0.33247481435133325
12.5525,2.217788220551379,1.4892240330290736,0.11863963617041016,0.17668099745480015
4.51,0.8019047619047619,0.8954913522222099,0.19855684084749667,0.1778059339034949
17.5375,28.41964285714286,5.331007677460506,0.3039776295059447,1.6205070766724368
17.168341708542712,24.04967532878498,4.904046831830318,0.28564475912022047,1.4008152759924517
11.13,1.0306766917293235,1.0152224838572694,0.09121495811835305,0.09260347634585116
13.0,0.0,0.0,0.0,0.0
