A,B,C,D,E,F,G,H,I,J,K,L,M
0.8540055147937125,0.5435474322929181,11.164178536527864,2.158044708033877,47.926155140813876,44.45398448617486,22.2682248121153,40.299187750647555,14.120634498735633,59.04458527836661,73.19436301089367,9.538360097772923,67.09760328148828
0.7733276693286655,10.854555680330712,2.2961291947530427,2.4015338101009505,43.35804346899137,13.652355112402741,46.36949076098762,39.26189963286866,3.0715271515308515,38.75120140173869,85.00849167079402,6.4224919291243765,19.940754936188412
0.9201939369736394,6.0448765011067636,0.5414608534652956,0.6238177965709539,4.872908846409679,20.90025602001836,0.8052339400155333,1.3205519210715018,2.2463231822508547,0.6886101662228299,46.87353980150864,12.795764529292136,0.7098644299520345
1.1750774176841503,1.3181381353484412,0.5543768596099454,2.00238495972161,47.289971339975665,36.81080968921982,0.7355850407367654,55.26377471789897,3.8087686721354146,63.53650879068182,3.4754809863839498,24.577806038629415,24.86755825828967
0.6657643967864999,0.5203397754692816,4.356985664622755,1.8469031185028442,45.420337281245985,5.362134392632498,27.638978085830303,15.054637187055354,5.6995832702854585,52.54386857869234,1.3020417435119924,0.5549466220104193,0.6313469192781227
0.515554207668707,0.655852336835963,5.164826690797597,0.7058749993605034,56.21210550269552,0.7787828816856361,12.556133865869171,9.019696642809155,24.1419223916079,69.2585619205468,1.6424784933695449,33.81243030860382,55.81317749700957
0.817929351195879,0.5647329236665399,0.5463375352207507,1.876089451163324,58.088893859479,53.06261914901263,48.672091865273174,13.860919250395956,10.409766633612804,50.6308688838761,80.91704271175271,70.12282529614183,2.949858057898844
0.7004095000526718,0.5642085982953802,9.768409837438263,0.8455647628573999,46.90648803033697,38.20539537996307,23.88451210055061,13.330085164509953,13.14653459083651,53.28206527904618,0.7494776872971372,82.54994157024608,53.79748637541121
0.8775617424074369,5.513646379959702,14.717723539957975,0.5506261860922095,51.06898468968195,10.865357803644201,47.89414007011,3.8367326908029398,16.2740664943466,65.43169502799864,80.7112876669336,49.55055243213304,0.7788290843656043
1.5142018552118728,0.5476581029387759,2.4641829774643043,1.0796198443058884,59.81558209571635,35.24623481570035,42.98750922771125,6.657397745415771,11.114920088118282,45.333985072624614,2.055765843805645,62.497274959224185,84.45060181359807
0.671997209085383,0.5561840080923162,4.26493922444034,2.266100543992046,43.190829791523335,15.634266635399735,11.109965583853949,45.67114700489841,17.282263247312386,64.12533537562639,79.89918329199241,67.50027794013435,12.682444146453992
0.7191360262396884,0.8625119394357341,22.84516638126358,0.5047639204139784,44.72320843039738,49.03496288887136,41.14375103210974,54.66318860098595,23.562318870026772,55.136879891830226,8.1013974423635,48.85471322890003,3.509223456176514
0.5860921529647669,8.479730926718595,0.6266891975570701,1.3008565585113345,64.57831050978831,10.830410800210664,40.06847629796158,23.442000354407366,21.684600688951605,50.04805635270548,3.145720791290941,78.48330453126579,1.6424549662783363
1.4509652286655523,4.595399397255676,0.792551338573773,0.5828257843862303,26.834093087974292,34.3163017301021,48.471295000693246,11.91806466049184,13.720438373259164,43.81039934594024,82.51681144758882,84.61964081436464,5.221782084629865
0.967594908461642,4.720010039594449,18.12060848318874,1.3803943765127045,51.29375322967936,19.635676399549666,49.5106767792052,4.851289968997431,15.742649345074382,37.60724488295941,47.745462306630934,69.80704081518351,4.4285781069046735
0.8038676088436958,0.6095810497615943,18.05555167862903,5.982221047669299,40.386471731849014,36.98324879600988,58.407716600973984,0.5045588767577627,1.4293937312671474,48.57815322537013,7.045113081635392,49.10108775548748,7.947875056072263
0.9568766328773037,2.410689991560943,0.9335835086053947,0.9954417665354001,50.057586454953025,48.2545644839369,1.5352059528573854,1.0381814447373685,24.173861309313637,52.27634217244866,60.89453065259191,4.12559021733567,61.90404716855274
1.0369277818758107,0.7983735258117122,19.61568443204711,2.348966768808296,24.95642578253239,34.64501947981865,44.10920264555457,6.627223480558097,1.2396181121252141,54.782555984549816,5.786912969882586,0.3784149001780577,22.132342399478564
1.006916351885593,10.115350725634215,0.8403689724148293,1.334690798036931,29.40321898391287,40.32835685145732,41.91721739496252,0.7814356192915,6.664765714402172,64.43691691763509,7.928740311436165,54.188332853506004,24.28872316298263
1.1154615594315516,0.5298931264579778,9.865312257178523,1.6962077471746895,47.22973162793548,24.44821031148291,41.4154498710575,0.7635236469728071,24.584189909527588,37.00161975851826,1.8746603032261078,4.868170285808652,0.8959713743334063
0.6374738958564308,2.423913495429744,9.970523980594876,1.9803601163229843,24.15863702174922,36.58468970453293,1.128804451146042,20.442999078879303,3.8914662668262494,2.4515611184585424,46.181300436695345,69.96905110729524,3.4522201344135084
